Time,DemandDelta,Demand,ChargeLimitOffset,ChargeLimit,BaselineCharge,Status,Price,PriceChange,Objective,ObjectiveChange,SecantPrice,Charge,EffectiveDemand,NetDemand,UnusedRenewable,ZeroPrice
1,1.0,101.0,-0.001,99.999,100.0,OPTIMAL,43.1,0.0,19621.28888888889,172.39999999999782,,99.0,200.0,200.0,0.0,false
2,0.0,200.0,,200.0,0.0,OPTIMAL,50.0,0.0,19448.88888888889,0.0,,0.0,200.0,110.0,0.0,false
2,-1.0e-6,199.999999,,200.0,0.0,OPTIMAL,50.0,0.0,19448.88868888889,-0.00020000000222353265,50.00000055588316,0.0,199.999999,109.999999,0.0,false
2,-1.778279410038923e-6,199.9999982217206,,200.0,0.0,OPTIMAL,50.0,0.0,19448.88853323301,-0.00035565588041208684,49.99999977566831,0.0,199.9999982217206,109.9999982217206,0.0,false
2,-3.162277660168379e-6,199.99999683772234,,200.0,0.0,OPTIMAL,50.0,0.0,19448.888256433354,-0.0006324555361061357,50.00000032195622,0.0,199.99999683772234,109.99999683772234,0.0,false
2,-5.623413251903491e-6,199.99999437658676,,200.0,0.0,OPTIMAL,50.0,0.0,19448.88776420624,-0.0011246826506976504,50.00000001409074,0.0,199.99999437658676,109.99999437658676,0.0,false
2,-1.0e-5,199.99999,,200.0,0.0,OPTIMAL,50.0,0.0,19448.88688888889,-0.0020000000004074536,50.000000010186334,0.0,199.99999,109.99999,0.0,false
2,-1.778279410038923e-5,199.9999822172059,,200.0,0.0,OPTIMAL,50.0,0.0,19448.885332330072,-0.0035565588186727837,49.99999998024689,0.0,199.9999822172059,109.99998221720591,0.0,false
2,-3.1622776601683795e-5,199.9999683772234,,200.0,0.0,OPTIMAL,50.0,0.0,19448.882564333573,-0.006324555317405611,49.99999997682724,0.0,199.9999683772234,109.99996837722341,0.0,false
2,-5.623413251903491e-5,199.99994376586747,,200.0,0.0,OPTIMAL,50.0,0.0,19448.877642062384,-0.011246826506976504,50.000000014090745,0.0,199.99994376586747,109.99994376586747,0.0,false
2,-0.0001,199.9999,,200.0,0.0,OPTIMAL,50.0,0.0,19448.868888888886,-0.020000000004074536,50.00000001018634,0.0,199.9999,109.9999,0.0,false
2,-0.00017782794100389227,199.999822172059,,200.0,0.0,OPTIMAL,50.0,0.0,19448.85332330069,-0.03556558820127975,50.00000000070475,0.0,199.999822172059,109.999822172059,0.0,false
2,-0.00031622776601683794,199.999683772234,,200.0,0.0,OPTIMAL,50.0,0.0,19448.825643335687,-0.06324555320315994,49.99999999983584,0.0,199.999683772234,109.999683772234,0.0,false
2,-0.0005623413251903491,199.99943765867482,,200.0,0.0,OPTIMAL,50.0,0.0,19448.776420623853,-0.11246826503702323,49.999999999534715,0.0,199.99943765867482,109.99943765867482,0.0,false
2,-0.001,199.999,,200.0,0.0,OPTIMAL,50.0,0.0,19448.688888888886,-0.20000000000436557,50.000000001091394,0.0,199.999,109.999,0.0,false
2,-0.0017782794100389228,199.99822172058995,,200.0,0.0,OPTIMAL,50.0,0.0,19448.533233006878,-0.3556558820127975,50.00000000070475,0.0,199.99822172058995,109.99822172058995,0.0,false
2,-0.0031622776601683794,199.99683772233982,,200.0,0.0,OPTIMAL,50.0,0.0,19448.25643335685,-0.6324555320388754,50.000000000411056,0.0,199.99683772233982,109.99683772233982,0.0,false
2,-0.005623413251903491,199.9943765867481,,200.0,0.0,OPTIMAL,50.0,0.0,19447.76420623851,-1.1246826503811462,50.00000000001992,0.0,199.9943765867481,109.9943765867481,0.0,false
2,-0.010000000000000002,199.99,,200.0,0.0,OPTIMAL,50.0,0.0,19446.88888888889,-2.0,49.99999999999999,0.0,199.99,109.99000000000001,0.0,false
2,-0.01778279410038923,199.98221720589962,,200.0,0.0,OPTIMAL,50.0,0.0,19445.332330068813,-3.5565588200770435,49.99999999998872,0.0,199.98221720589962,109.98221720589962,0.0,false
2,-0.03162277660168379,199.9683772233983,,200.0,0.0,OPTIMAL,50.0,0.0,19442.56433356855,-6.32455532034146,50.00000000003717,0.0,199.9683772233983,109.9683772233983,0.0,false
2,-0.05623413251903491,199.94376586748098,,200.0,0.0,OPTIMAL,50.0,0.0,19437.642062385086,-11.246826503804186,49.99999999998757,0.0,199.94376586748098,109.94376586748098,0.0,false
2,-0.1,199.9,,200.0,0.0,OPTIMAL,50.0,0.0,19428.88888888889,-20.0,50.0,0.0,199.9,109.9,0.0,false
2,-0.1778279410038923,199.8221720589961,,200.0,0.0,OPTIMAL,50.0,0.0,19413.32330068811,-35.56558820078135,50.000000000004064,0.0,199.8221720589961,109.8221720589961,0.0,false
2,-0.31622776601683794,199.68377223398315,,200.0,0.0,OPTIMAL,50.0,0.0,19385.64333568552,-63.245553203370946,50.00000000000266,0.0,199.68377223398315,109.68377223398315,0.0,false
2,-0.5623413251903491,199.43765867480965,,200.0,0.0,OPTIMAL,50.0,0.0,19336.42062385082,-112.46826503807097,50.00000000000051,0.0,199.43765867480965,109.43765867480965,0.0,false
2,-1.0,199.0,,200.0,0.0,OPTIMAL,50.0,0.0,19248.88888888889,-200.0,50.0,0.0,199.0,109.0,0.0,false
2,1.0e-6,200.000001,,200.0,0.0,OPTIMAL,50.0,0.0,19448.88908888889,0.00019999999858555384,49.99999964638846,0.0,200.000001,110.000001,0.0,false
2,1.778279410038923e-6,200.0000017782794,,200.0,0.0,OPTIMAL,50.0,0.0,19448.889244544767,0.00035565587677410804,49.99999926422185,0.0,200.0000017782794,110.0000017782794,0.0,false
2,3.162277660168379e-6,200.00000316227766,,200.0,0.0,OPTIMAL,50.0,0.0,19448.88952134442,0.0006324555288301781,49.99999974674127,0.0,200.00000316227766,110.00000316227766,0.0,false
2,5.623413251903491e-6,200.00000562341324,,200.0,0.0,OPTIMAL,50.0,0.0,19448.890013571538,0.0011246826470596716,49.99999985235716,0.0,200.00000562341324,110.00000562341324,0.0,false
2,1.0e-5,200.00001,,200.0,0.0,OPTIMAL,50.0,0.0,19448.89088888889,0.0020000000004074536,50.000000010186334,0.0,200.00001,110.00001,0.0,false
2,1.778279410038923e-5,200.0000177827941,,200.0,0.0,OPTIMAL,50.0,0.0,19448.892445447706,0.003556558815034805,49.999999929102245,0.0,200.0000177827941,110.00001778279409,0.0,false
2,3.1622776601683795e-5,200.0000316227766,,200.0,0.0,OPTIMAL,50.0,0.0,19448.895213444208,0.006324555317405611,49.99999997682724,0.0,200.0000316227766,110.00003162277659,0.0,false
2,5.623413251903491e-5,200.00005623413253,,200.0,0.0,OPTIMAL,50.0,0.0,19448.900135715394,0.011246826503338525,49.999999997917385,0.0,200.00005623413253,110.00005623413253,0.0,false
2,0.0001,200.0001,,200.0,0.0,OPTIMAL,50.0,0.0,19448.908888888887,0.01999999999679858,49.99999999199645,0.0,200.0001,110.0001,0.0,false
2,0.00017782794100389227,200.000177827941,,200.0,0.0,OPTIMAL,50.0,0.0,19448.924454477088,0.03556558819764177,49.99999999559029,0.0,200.000177827941,110.000177827941,0.0,false
2,0.00031622776601683794,200.000316227766,,200.0,0.0,OPTIMAL,50.0,0.0,19448.95213444209,0.06324555319952196,49.999999996959765,0.0,200.000316227766,110.000316227766,0.0,false
2,0.0005623413251903491,200.00056234132518,,200.0,0.0,OPTIMAL,50.0,0.0,19449.001357153924,0.11246826503338525,49.999999997917385,0.0,200.00056234132518,110.00056234132518,0.0,false
2,0.001,200.001,,200.0,0.0,OPTIMAL,50.0,0.0,19449.088888888888,0.19999999999708962,49.999999999272404,0.0,200.001,110.001,0.0,false
2,0.0017782794100389228,200.00177827941005,,200.0,0.0,OPTIMAL,50.0,0.0,19449.244544770896,0.35565588200552156,49.999999999681854,0.0,200.00177827941005,110.00177827941005,0.0,false
2,0.0031622776601683794,200.00316227766018,,200.0,0.0,OPTIMAL,50.0,0.0,19449.521344420926,0.6324555320352374,50.00000000012345,0.0,200.00316227766018,110.00316227766018,0.0,false
2,0.005623413251903491,200.0056234132519,,200.0,0.0,OPTIMAL,50.0,0.0,19450.013571539268,1.1246826503775083,49.99999999985818,0.0,200.0056234132519,110.0056234132519,0.0,false
2,0.010000000000000002,200.01,,200.0,0.0,OPTIMAL,50.0,0.0,19450.888888888887,1.999999999996362,49.99999999990904,0.0,200.01,110.00999999999999,0.0,false
2,0.01778279410038923,200.01778279410038,,200.0,0.0,OPTIMAL,50.0,0.0,19452.445447708968,3.5565588200770435,49.99999999998872,0.0,200.01778279410038,110.01778279410038,0.0,false
2,0.03162277660168379,200.0316227766017,,200.0,0.0,OPTIMAL,50.0,0.0,19455.21344420923,6.324555320337822,50.00000000000841,0.0,200.0316227766017,110.0316227766017,0.0,false
2,0.05623413251903491,200.05623413251902,,200.0,0.0,OPTIMAL,50.0,0.0,19460.135715392695,11.246826503804186,49.99999999998757,0.0,200.05623413251902,110.05623413251902,0.0,false
2,0.1,200.1,,200.0,0.0,OPTIMAL,50.0,0.0,19468.888888888887,19.999999999996362,49.999999999990905,0.0,200.1,110.1,0.0,false
2,0.1778279410038923,200.1778279410039,,200.0,0.0,OPTIMAL,50.0,0.0,19484.45447708967,35.56558820077771,49.99999999999895,0.0,200.1778279410039,110.1778279410039,0.0,false
2,0.31622776601683794,200.31622776601685,,200.0,0.0,OPTIMAL,50.0,0.0,19512.134442092258,63.24555320336731,49.99999999999978,0.0,200.31622776601685,110.31622776601685,0.0,false
2,0.5623413251903491,200.56234132519035,,200.0,0.0,OPTIMAL,50.0,0.0,19561.357153926958,112.46826503806733,49.9999999999989,0.0,200.56234132519035,110.56234132519035,0.0,false
2,1.0,201.0,,200.0,0.0,OPTIMAL,50.0,0.0,19648.88888888889,200.0,50.0,0.0,201.0,111.0,0.0,false
2,0.0,200.0,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.88888888889,0.0,,0.0,200.0,110.0,0.0,false
2,-1.0e-6,199.999999,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.88868888889,-0.00020000000222353265,,0.0,199.999999,109.999999,0.0,false
2,-1.778279410038923e-6,199.9999982217206,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.88853323301,-0.00035565588041208684,,0.0,199.9999982217206,109.9999982217206,0.0,false
2,-3.162277660168379e-6,199.99999683772234,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.888256433354,-0.0006324555361061357,,0.0,199.99999683772234,109.99999683772234,0.0,false
2,-5.623413251903491e-6,199.99999437658676,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.88776420624,-0.0011246826506976504,,0.0,199.99999437658676,109.99999437658676,0.0,false
2,-1.0e-5,199.99999,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.88688888889,-0.0020000000004074536,,0.0,199.99999,109.99999,0.0,false
2,-1.778279410038923e-5,199.9999822172059,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.885332330072,-0.0035565588186727837,,0.0,199.9999822172059,109.99998221720591,0.0,false
2,-3.1622776601683795e-5,199.9999683772234,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.882564333573,-0.006324555317405611,,0.0,199.9999683772234,109.99996837722341,0.0,false
2,-5.623413251903491e-5,199.99994376586747,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.877642062384,-0.011246826506976504,,0.0,199.99994376586747,109.99994376586747,0.0,false
2,-0.0001,199.9999,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.868888888886,-0.020000000004074536,,0.0,199.9999,109.9999,0.0,false
2,-0.00017782794100389227,199.999822172059,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.85332330069,-0.03556558820127975,,0.0,199.999822172059,109.999822172059,0.0,false
2,-0.00031622776601683794,199.999683772234,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.825643335687,-0.06324555320315994,,0.0,199.999683772234,109.999683772234,0.0,false
2,-0.0005623413251903491,199.99943765867482,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.776420623853,-0.11246826503702323,,0.0,199.99943765867482,109.99943765867482,0.0,false
2,-0.001,199.999,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.688888888886,-0.20000000000436557,,0.0,199.999,109.999,0.0,false
2,-0.0017782794100389228,199.99822172058995,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.533233006878,-0.3556558820127975,,0.0,199.99822172058995,109.99822172058995,0.0,false
2,-0.0031622776601683794,199.99683772233982,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.25643335685,-0.6324555320388754,,0.0,199.99683772233982,109.99683772233982,0.0,false
2,-0.005623413251903491,199.9943765867481,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19447.76420623851,-1.1246826503811462,,0.0,199.9943765867481,109.9943765867481,0.0,false
2,-0.010000000000000002,199.99,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19446.88888888889,-2.0,,0.0,199.99,109.99000000000001,0.0,false
2,-0.01778279410038923,199.98221720589962,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19445.332330068813,-3.5565588200770435,,0.0,199.98221720589962,109.98221720589962,0.0,false
2,-0.03162277660168379,199.9683772233983,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19442.56433356855,-6.32455532034146,,0.0,199.9683772233983,109.9683772233983,0.0,false
2,-0.05623413251903491,199.94376586748098,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19437.642062385086,-11.246826503804186,,0.0,199.94376586748098,109.94376586748098,0.0,false
2,-0.1,199.9,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19428.88888888889,-20.0,,0.0,199.9,109.9,0.0,false
2,-0.1778279410038923,199.8221720589961,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19413.32330068811,-35.56558820078135,,0.0,199.8221720589961,109.8221720589961,0.0,false
2,-0.31622776601683794,199.68377223398315,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19385.64333568552,-63.245553203370946,,0.0,199.68377223398315,109.68377223398315,0.0,false
2,-0.5623413251903491,199.43765867480965,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19336.42062385082,-112.46826503807097,,0.0,199.43765867480965,109.43765867480965,0.0,false
2,-1.0,199.0,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19248.88888888889,-200.0,,0.0,199.0,109.0,0.0,false
2,1.0e-6,200.000001,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.88908888889,0.00019999999858555384,,0.0,200.000001,110.000001,0.0,false
2,1.778279410038923e-6,200.0000017782794,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.889244544767,0.00035565587677410804,,0.0,200.0000017782794,110.0000017782794,0.0,false
2,3.162277660168379e-6,200.00000316227766,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.88952134442,0.0006324555288301781,,0.0,200.00000316227766,110.00000316227766,0.0,false
2,5.623413251903491e-6,200.00000562341324,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.890013571538,0.0011246826470596716,,0.0,200.00000562341324,110.00000562341324,0.0,false
2,1.0e-5,200.00001,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.89088888889,0.0020000000004074536,,0.0,200.00001,110.00001,0.0,false
2,1.778279410038923e-5,200.0000177827941,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.892445447706,0.003556558815034805,,0.0,200.0000177827941,110.00001778279409,0.0,false
2,3.1622776601683795e-5,200.0000316227766,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.895213444208,0.006324555317405611,,0.0,200.0000316227766,110.00003162277659,0.0,false
2,5.623413251903491e-5,200.00005623413253,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.900135715394,0.011246826503338525,,0.0,200.00005623413253,110.00005623413253,0.0,false
2,0.0001,200.0001,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.908888888887,0.01999999999679858,,0.0,200.0001,110.0001,0.0,false
2,0.00017782794100389227,200.000177827941,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.924454477088,0.03556558819764177,,0.0,200.000177827941,110.000177827941,0.0,false
2,0.00031622776601683794,200.000316227766,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19448.95213444209,0.06324555319952196,,0.0,200.000316227766,110.000316227766,0.0,false
2,0.0005623413251903491,200.00056234132518,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19449.001357153924,0.11246826503338525,,0.0,200.00056234132518,110.00056234132518,0.0,false
2,0.001,200.001,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19449.088888888888,0.19999999999708962,,0.0,200.001,110.001,0.0,false
2,0.0017782794100389228,200.00177827941005,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19449.244544770896,0.35565588200552156,,0.0,200.00177827941005,110.00177827941005,0.0,false
2,0.0031622776601683794,200.00316227766018,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19449.521344420926,0.6324555320352374,,0.0,200.00316227766018,110.00316227766018,0.0,false
2,0.005623413251903491,200.0056234132519,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19450.013571539268,1.1246826503775083,,0.0,200.0056234132519,110.0056234132519,0.0,false
2,0.010000000000000002,200.01,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19450.888888888887,1.999999999996362,,0.0,200.01,110.00999999999999,0.0,false
2,0.01778279410038923,200.01778279410038,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19452.445447708968,3.5565588200770435,,0.0,200.01778279410038,110.01778279410038,0.0,false
2,0.03162277660168379,200.0316227766017,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19455.21344420923,6.324555320337822,,0.0,200.0316227766017,110.0316227766017,0.0,false
2,0.05623413251903491,200.05623413251902,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19460.135715392695,11.246826503804186,,0.0,200.05623413251902,110.05623413251902,0.0,false
2,0.1,200.1,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19468.888888888887,19.999999999996362,,0.0,200.1,110.1,0.0,false
2,0.1778279410038923,200.1778279410039,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19484.45447708967,35.56558820077771,,0.0,200.1778279410039,110.1778279410039,0.0,false
2,0.31622776601683794,200.31622776601685,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19512.134442092258,63.24555320336731,,0.0,200.31622776601685,110.31622776601685,0.0,false
2,0.5623413251903491,200.56234132519035,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19561.357153926958,112.46826503806733,,0.0,200.56234132519035,110.56234132519035,0.0,false
2,1.0,201.0,0.0,0.0,0.0,OPTIMAL,50.0,0.0,19648.88888888889,200.0,,0.0,201.0,111.0,0.0,false
2,0.0,200.0,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.88888888889,0.0,,0.0,200.0,110.0,0.0,false
2,-1.0e-6,199.999999,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.88868888889,-0.00020000000222353265,,0.0,199.999999,109.999999,0.0,false
2,-1.778279410038923e-6,199.9999982217206,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.88853323301,-0.00035565588041208684,,0.0,199.9999982217206,109.9999982217206,0.0,false
2,-3.162277660168379e-6,199.99999683772234,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.888256433354,-0.0006324555361061357,,0.0,199.99999683772234,109.99999683772234,0.0,false
2,-5.623413251903491e-6,199.99999437658676,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.88776420624,-0.0011246826506976504,,0.0,199.99999437658676,109.99999437658676,0.0,false
2,-1.0e-5,199.99999,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.88688888889,-0.0020000000004074536,,0.0,199.99999,109.99999,0.0,false
2,-1.778279410038923e-5,199.9999822172059,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.885332330072,-0.0035565588186727837,,0.0,199.9999822172059,109.99998221720591,0.0,false
2,-3.1622776601683795e-5,199.9999683772234,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.882564333573,-0.006324555317405611,,0.0,199.9999683772234,109.99996837722341,0.0,false
2,-5.623413251903491e-5,199.99994376586747,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.877642062384,-0.011246826506976504,,0.0,199.99994376586747,109.99994376586747,0.0,false
2,-0.0001,199.9999,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.868888888886,-0.020000000004074536,,0.0,199.9999,109.9999,0.0,false
2,-0.00017782794100389227,199.999822172059,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.85332330069,-0.03556558820127975,,0.0,199.999822172059,109.999822172059,0.0,false
2,-0.00031622776601683794,199.999683772234,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.825643335687,-0.06324555320315994,,0.0,199.999683772234,109.999683772234,0.0,false
2,-0.0005623413251903491,199.99943765867482,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.776420623853,-0.11246826503702323,,0.0,199.99943765867482,109.99943765867482,0.0,false
2,-0.001,199.999,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.688888888886,-0.20000000000436557,,0.0,199.999,109.999,0.0,false
2,-0.0017782794100389228,199.99822172058995,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.533233006878,-0.3556558820127975,,0.0,199.99822172058995,109.99822172058995,0.0,false
2,-0.0031622776601683794,199.99683772233982,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.25643335685,-0.6324555320388754,,0.0,199.99683772233982,109.99683772233982,0.0,false
2,-0.005623413251903491,199.9943765867481,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19447.76420623851,-1.1246826503811462,,0.0,199.9943765867481,109.9943765867481,0.0,false
2,-0.010000000000000002,199.99,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19446.88888888889,-2.0,,0.0,199.99,109.99000000000001,0.0,false
2,-0.01778279410038923,199.98221720589962,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19445.332330068813,-3.5565588200770435,,0.0,199.98221720589962,109.98221720589962,0.0,false
2,-0.03162277660168379,199.9683772233983,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19442.56433356855,-6.32455532034146,,0.0,199.9683772233983,109.9683772233983,0.0,false
2,-0.05623413251903491,199.94376586748098,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19437.642062385086,-11.246826503804186,,0.0,199.94376586748098,109.94376586748098,0.0,false
2,-0.1,199.9,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19428.88888888889,-20.0,,0.0,199.9,109.9,0.0,false
2,-0.1778279410038923,199.8221720589961,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19413.32330068811,-35.56558820078135,,0.0,199.8221720589961,109.8221720589961,0.0,false
2,-0.31622776601683794,199.68377223398315,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19385.64333568552,-63.245553203370946,,0.0,199.68377223398315,109.68377223398315,0.0,false
2,-0.5623413251903491,199.43765867480965,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19336.42062385082,-112.46826503807097,,0.0,199.43765867480965,109.43765867480965,0.0,false
2,-1.0,199.0,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19248.88888888889,-200.0,,0.0,199.0,109.0,0.0,false
2,1.0e-6,200.000001,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.88908888889,0.00019999999858555384,,0.0,200.000001,110.000001,0.0,false
2,1.778279410038923e-6,200.0000017782794,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.889244544767,0.00035565587677410804,,0.0,200.0000017782794,110.0000017782794,0.0,false
2,3.162277660168379e-6,200.00000316227766,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.88952134442,0.0006324555288301781,,0.0,200.00000316227766,110.00000316227766,0.0,false
2,5.623413251903491e-6,200.00000562341324,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.890013571538,0.0011246826470596716,,0.0,200.00000562341324,110.00000562341324,0.0,false
2,1.0e-5,200.00001,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.89088888889,0.0020000000004074536,,0.0,200.00001,110.00001,0.0,false
2,1.778279410038923e-5,200.0000177827941,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.892445447706,0.003556558815034805,,0.0,200.0000177827941,110.00001778279409,0.0,false
2,3.1622776601683795e-5,200.0000316227766,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.895213444208,0.006324555317405611,,0.0,200.0000316227766,110.00003162277659,0.0,false
2,5.623413251903491e-5,200.00005623413253,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.900135715394,0.011246826503338525,,0.0,200.00005623413253,110.00005623413253,0.0,false
2,0.0001,200.0001,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.908888888887,0.01999999999679858,,0.0,200.0001,110.0001,0.0,false
2,0.00017782794100389227,200.000177827941,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.924454477088,0.03556558819764177,,0.0,200.000177827941,110.000177827941,0.0,false
2,0.00031622776601683794,200.000316227766,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19448.95213444209,0.06324555319952196,,0.0,200.000316227766,110.000316227766,0.0,false
2,0.0005623413251903491,200.00056234132518,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19449.001357153924,0.11246826503338525,,0.0,200.00056234132518,110.00056234132518,0.0,false
2,0.001,200.001,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19449.088888888888,0.19999999999708962,,0.0,200.001,110.001,0.0,false
2,0.0017782794100389228,200.00177827941005,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19449.244544770896,0.35565588200552156,,0.0,200.00177827941005,110.00177827941005,0.0,false
2,0.0031622776601683794,200.00316227766018,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19449.521344420926,0.6324555320352374,,0.0,200.00316227766018,110.00316227766018,0.0,false
2,0.005623413251903491,200.0056234132519,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19450.013571539268,1.1246826503775083,,0.0,200.0056234132519,110.0056234132519,0.0,false
2,0.010000000000000002,200.01,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19450.888888888887,1.999999999996362,,0.0,200.01,110.00999999999999,0.0,false
2,0.01778279410038923,200.01778279410038,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19452.445447708968,3.5565588200770435,,0.0,200.01778279410038,110.01778279410038,0.0,false
2,0.03162277660168379,200.0316227766017,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19455.21344420923,6.324555320337822,,0.0,200.0316227766017,110.0316227766017,0.0,false
2,0.05623413251903491,200.05623413251902,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19460.135715392695,11.246826503804186,,0.0,200.05623413251902,110.05623413251902,0.0,false
2,0.1,200.1,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19468.888888888887,19.999999999996362,,0.0,200.1,110.1,0.0,false
2,0.1778279410038923,200.1778279410039,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19484.45447708967,35.56558820077771,,0.0,200.1778279410039,110.1778279410039,0.0,false
2,0.31622776601683794,200.31622776601685,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19512.134442092258,63.24555320336731,,0.0,200.31622776601685,110.31622776601685,0.0,false
2,0.5623413251903491,200.56234132519035,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19561.357153926958,112.46826503806733,,0.0,200.56234132519035,110.56234132519035,0.0,false
2,1.0,201.0,-0.001,0.0,0.0,OPTIMAL,50.0,0.0,19648.88888888889,200.0,,0.0,201.0,111.0,0.0,false
3,0.0,300.0,,200.0,200.0,OPTIMAL,-0.0,0.0,19448.88888888889,0.0,,200.0,500.0,500.0,0.0,true
