sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
17,3,NaN,NaN,42.9623472543901,42.9623,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
17,4,NaN,NaN,42.9623472543901,42.9623,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
17,5,NaN,NaN,42.9623472543901,42.9623,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
17,6,NaN,NaN,42.9623472543901,42.9623,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
18,1,NaN,NaN,15.632372312099674,15.6324,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
18,2,NaN,NaN,15.632372312099674,15.6324,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
18,3,NaN,NaN,15.632372312099674,15.6324,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
18,4,NaN,NaN,15.632372312099674,15.6324,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
18,5,NaN,NaN,15.632372312099674,15.6324,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
18,6,NaN,NaN,15.632372312099674,15.6324,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
19,1,NaN,NaN,49.26777977134034,49.2678,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4828.75,9631.5,3960.25,29391.0,4395.53
19,2,NaN,NaN,49.26777977134034,49.2678,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4828.75,9631.5,3960.25,29391.0,4395.53
19,3,NaN,NaN,49.26777977134034,49.2678,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4828.75,9631.5,3960.25,29391.0,4395.53
19,4,NaN,NaN,49.26777977134034,49.2678,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4828.75,9631.5,3960.25,29391.0,4395.53
19,5,NaN,NaN,49.26777977134034,49.2678,200.0,100.0,25.0,0.0,75.0,125.0,50.27,4828.75,9631.5,3960.25,29391.0,4395.53
19,6,NaN,NaN,49.26777977134034,49.2678,100.0,100.0,0.0,0.0,-0.0,125.0,50.27,4828.75,9631.5,3960.25,29391.0,4395.53
20,1,NaN,NaN,4.978768646660219,4.9788,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
20,2,NaN,NaN,4.978768646660219,4.9788,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
20,3,NaN,NaN,4.978768646660219,4.9788,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
20,4,NaN,NaN,4.978768646660219,4.9788,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
20,5,NaN,NaN,4.978768646660219,4.9788,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
20,6,NaN,NaN,4.978768646660219,4.9788,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
21,1,NaN,NaN,29.76185888293055,29.7619,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
21,2,NaN,NaN,29.76185888293055,29.7619,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
21,3,NaN,NaN,29.76185888293055,29.7619,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
21,4,NaN,NaN,29.76185888293055,29.7619,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
