sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
24,2,50.0,-7.8919,42.1081,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,18617.06,7769.17,8117.5,27250.0,11270.0
24,3,-0.0,-0.5691,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,18617.06,7769.17,8117.5,27250.0,11270.0
24,4,-0.0,22.4797,22.4797,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,18617.06,7769.17,8117.5,27250.0,11270.0
24,5,50.0,7.6977,57.6977,50.0,200.0,100.0,25.0,0.0,75.0,0.0,57.7,18617.06,7769.17,8117.5,27250.0,11270.0
24,6,50.0,0.6667,50.6667,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,18617.06,7769.17,8117.5,27250.0,11270.0
25,1,43.1,9.144,52.244,0.0,100.0,0.0,200.0,100.0,0.0,90.0,21.57,14477.96,8417.81,8977.25,24739.0,5500.0
25,2,50.0,-23.9654,26.0346,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,14477.96,8417.81,8977.25,24739.0,5500.0
25,3,-0.0,1.2394,1.2394,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,14477.96,8417.81,8977.25,24739.0,5500.0
25,4,-0.0,-3.3368,0.0,0.0,300.0,0.0,494.44,194.44,0.0,175.0,-0.0,14477.96,8417.81,8977.25,24739.0,5500.0
25,5,50.0,-12.0866,37.9134,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,37.91,14477.96,8417.81,8977.25,24739.0,5500.0
25,6,50.0,0.5879,50.5879,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,14477.96,8417.81,8977.25,24739.0,5500.0
26,1,43.1,13.2773,56.3773,0.0,100.0,0.0,100.0,0.0,0.0,-0.0,-0.0,18740.44,8371.81,8741.25,24990.0,10000.0
26,2,50.0,2.2952,52.2952,50.0,200.0,100.0,100.0,0.0,0.0,0.0,50.0,18740.44,8371.81,8741.25,24990.0,10000.0
26,3,-0.0,-2.604,0.0,0.0,300.0,0.0,300.0,0.0,-0.0,0.0,-0.0,18740.44,8371.81,8741.25,24990.0,10000.0
26,4,-0.0,23.569,23.569,0.0,300.0,0.0,494.44,194.44,0.0,175.0,-0.0,18740.44,8371.81,8741.25,24990.0,10000.0
26,5,50.0,-0.0547,49.9453,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,49.95,18740.44,8371.81,8741.25,24990.0,10000.0
26,6,50.0,3.1767,53.1767,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,18740.44,8371.81,8741.25,24990.0,10000.0
27,1,43.1,-6.1083,36.9917,0.0,100.0,0.0,100.0,0.0,0.0,-0.0,-0.0,19002.57,3844.42,4002.75,25674.0,15337.0
27,2,50.0,4.6259,54.6259,50.0,200.0,100.0,100.0,0.0,0.0,0.0,50.0,19002.57,3844.42,4002.75,25674.0,15337.0
27,3,-0.0,11.917,11.917,0.0,300.0,0.0,300.0,0.0,0.0,-0.0,-0.0,19002.57,3844.42,4002.75,25674.0,15337.0
